Date,kospi_close,usdkrw_close,kospi_return,usdkrw_return,forward_return_1d,forward_return_5d,forward_return_20d,is_fx_spike,fx_spike_threshold
2011-09-27,1735.7099609375,1180.5999755859375,0.05022054804638443,0.01635674965507472,-0.00727079719607715,-0.014628028426318274,0.10735092977421101,True,0.007452505141434228
2011-09-29,1769.2900390625,1179.699951171875,0.026812339551982145,0.011315860413094736,0.00020346316523278674,-0.0016108707975093228,0.07898082685664098,True,0.007452505141434228
2011-10-06,1710.3199462890625,1184.9000244140625,0.02628226858632776,0.028112819448210313,0.028912761819495314,0.06594089576139095,0.09333926964648565,True,0.007452505141434228
2011-10-24,1898.3199462890625,1148.4000244140625,0.03260476139157675,0.009759935909063655,-0.005093936822348266,0.005641874557947402,-0.0412416869691713,True,0.007452505141434228
2011-11-01,1909.6300048828125,1116.9000244140625,0.000314282948266964,0.011684804722882802,-0.006084945820643672,-0.0033985589971776697,-0.027811662581632812,True,0.007452505141434228
2011-11-08,1903.1400146484375,1115.699951171875,-0.008316378062913077,0.008405573529101762,0.0023067218463421746,-0.008943125256285489,-0.0001681790918752757,True,0.007452505141434228
2011-11-10,1813.25,1123.5,-0.04942518746697111,0.008618345790042836,0.027685068893905873,0.034975896288604647,0.054675314848166234,True,0.007452505141434228
2011-11-17,1876.6700439453125,1139.0,0.011098772272799762,0.008410801239486565,-0.019982202050374265,-0.043486592443280125,-0.030671379222711903,True,0.007452505141434228
2011-11-22,1826.280029296875,1146.199951171875,0.0034340092742395356,0.007736879346688763,-0.023643720031019555,0.016558243943573858,-0.01818996548733809,True,0.007452505141434228
2011-11-24,1795.06005859375,1159.5999755859375,0.006707466306751675,0.012927957832428838,-0.010395214405419795,0.06747406279658019,0.029207898303803104,True,0.007452505141434228
2011-11-30,1847.510009765625,1140.300048828125,-0.004853171347917851,0.010904298606493779,0.03716896990129115,0.038922676358765784,-0.012119022105475885,True,0.007452505141434228
2011-12-12,1899.760009765625,1145.5999755859375,0.013340450601746934,0.01272986654494157,-0.018791821592391234,-0.06465551197166275,-0.024497851740884702,True,0.007452505141434228
2011-12-14,1857.75,1163.300048828125,-0.003385115498108049,0.02538567547653159,-0.020799361942369754,-0.0050275687365428645,0.003671078610718581,True,0.007452505141434228
2011-12-20,1793.06005859375,1175.800048828125,0.009077456284295904,0.01668832583495461,0.03086900258619729,0.027305254334814677,0.05539689291422256,True,0.007452505141434228
2012-01-09,1826.489990234375,1163.5999755859375,-0.009033510358266716,0.008843376934257297,0.014634616456518312,0.017947007359546907,0.09703857737081356,True,0.007452505141434228
2012-03-06,2000.3599853515625,1117.5,-0.007787502745894681,0.019896002372555843,-0.00910334193387674,0.012337806140728214,0.024455620140149348,True,0.007452505141434228
2012-03-15,2043.760009765625,1131.800048828125,-0.00064542527305822,0.008644571297777848,-0.0045602557613619865,-0.008631157554775948,-0.017051892306051197,True,0.007452505141434228
2012-03-27,2039.760009765625,1132.0999755859375,0.010187287455012406,0.021843082081953735,-0.00393184467430141,0.004667225303796263,-0.038131951270979236,True,0.007452505141434228
2012-04-12,1986.6300048828125,1142.5999755859375,-0.0039009176465936157,0.015463939894363454,0.0112149868078677,0.006659509036022193,-0.03498386706592593,True,0.007452505141434228
2012-04-17,1985.300048828125,1134.800048828125,-0.00367853341399349,0.01330478086368303,0.009686183446225627,-0.011021006570632874,-0.0729209771675089,True,0.007452505141434228
2012-05-08,1967.010009765625,1137.5,0.005402705258499951,0.015352986184252071,-0.008500196043800146,-0.034595679986515915,-0.06052844571336791,True,0.007452505141434228
2012-05-17,1845.239990234375,1165.4000244140625,0.002559024228091067,0.00900435014204537,-0.0340226906142983,-0.016675348298375914,0.025183700195670733,True,0.007452505141434228
2012-05-24,1814.469970703125,1179.9000244140625,0.003234496799621178,0.012355233302498991,0.0053459541347100625,0.01104456915025942,0.006012794014695011,True,0.007452505141434228
2012-06-12,1854.739990234375,1170.199951171875,-0.006587994135520137,0.03183138732305002,0.0024693251230911706,0.01996507838934103,-0.013635355465271504,True,0.007452505141434228
2012-06-19,1891.77001953125,1156.4000244140625,3.174830972518805e-05,0.02245802335460878,0.006528264777659221,-0.03909564068248961,-0.036901979560415965,True,0.007452505141434228
2012-07-03,1867.8199462890625,1142.5999755859375,0.00873270956271388,0.025029178824966802,0.0035495952894093463,-0.02054266268727889,0.0075864078726994855,True,0.007452505141434228
2012-07-10,1829.449951171875,1142.0,-0.0036381158704303918,0.01393940379227554,-0.0016725991992715405,-0.004094121421347019,0.03134827362700676,True,0.007452505141434228
2012-07-13,1812.8900146484375,1153.300048828125,0.015402797021587977,0.011844182682637872,0.0027028801386015378,0.00553814019679888,0.07364484810818261,True,0.007452505141434228
2012-07-17,1821.9599609375,1145.199951171875,0.002293951328477206,0.02268253369905726,-0.014846608782716486,-0.015384480354957764,0.0740960300414808,True,0.007452505141434228
2012-07-31,1881.989990234375,1136.5999755859375,0.020718167666909704,0.01918940580258721,-0.0010945523271252977,0.0025558364384026255,0.02473448268570655,True,0.007452505141434228
2012-08-07,1886.800048828125,1127.199951171875,0.000487859218471165,0.026780744248584787,0.008707828712867238,0.03718460371725696,-0.006768083104079503,True,0.007452505141434228
2012-08-14,1956.9599609375,1127.9000244140625,0.012688632130738675,0.019893299135838483,0.00048548425167194154,-0.011124407226410948,-0.003541171908956753,True,0.007452505141434228
2012-08-28,1916.3299560546875,1134.199951171875,-0.0008029945024536911,0.019780615865717,0.006371597422059061,-0.004800817908631849,0.0391790974658528,True,0.007452505141434228
2012-09-11,1920.0,1127.9000244140625,-0.0024419136962171573,0.027605730231498704,0.015640640258788974,0.04424997965494781,0.00681769053141279,True,0.007452505141434228
2012-10-09,1979.0400390625,1110.199951171875,-0.001438008953510539,0.025399465447684788,-0.015573241445875352,-0.018948580756235844,-0.02570437894792943,True,0.007452505141434228
2012-10-30,1899.5799560546875,1096.9000244140625,0.004261089726893319,0.025236002788939782,0.006569927472272807,0.015050742033520415,0.013487189647125364,True,0.007452505141434228
2012-11-13,1889.699951171875,1088.9000244140625,-0.005876279795044015,0.03008234751921046,0.002296707415340382,0.000254062841439362,0.04537227731905502,True,0.007452505141434228
2012-11-27,1925.199951171875,1084.699951171875,0.00874501119766169,0.025139378319338324,-0.006451237372741447,0.011344321859831252,0.03732084951098957,True,0.007452505141434228
2012-12-05,1947.0400390625,1082.5999755859375,0.0036185294278283653,0.025480747994922393,0.001325065742320275,0.014586193285180071,0.026142196011674335,True,0.007452505141434228
2012-12-18,1993.0899658203125,1071.300048828125,0.0050527816983967355,0.02448130329121745,0.003216128870052959,-0.0028799453776852113,-0.003125789891870623,True,0.007452505141434228
2013-01-08,1997.93994140625,1062.199951171875,-0.006617804148539519,0.028167627793653782,-0.0030681016408258266,-0.007107296309357691,-0.029910752799331197,True,0.007452505141434228
2013-01-15,1983.739990234375,1055.300048828125,-0.011609159944317105,0.03137220117096584,-0.0031707981355746373,0.006442391321336949,-0.0038664562811008274,True,0.007452505141434228
2013-01-22,1996.52001953125,1063.4000244140625,0.004861960203994098,0.02387834528316235,-0.008069032713904245,-0.020315377855951944,0.014084504458808045,True,0.007452505141434228
2013-01-29,1955.9599609375,1090.9000244140625,0.008377541141329159,0.015641047584011192,0.004330401921610827,-0.009090118193442187,0.024581320213709734,True,0.007452505141434228
2013-02-05,1938.1800537109375,1088.5,-0.0076949777684670595,0.018241347053320922,-0.0010267943377485489,0.019549211904012376,0.034166057264048755,True,0.007452505141434228
2013-02-19,1985.8299560546875,1082.800048828125,0.0019778505620324793,0.028300141337250784,0.01954349539114375,0.007140618292972745,-0.01330422164014955,True,0.007452505141434228
2013-02-26,2000.010009765625,1084.9000244140625,-0.004732478240173643,0.023008038108498274,0.0020150045635758396,0.01036493835907315,-0.0032850177385587154,True,0.007452505141434228
2013-03-05,2016.6099853515625,1089.9000244140625,0.001718680125941896,0.027916603058400602,0.002047993867337894,-0.011539176985277733,-0.015104537396302686,True,0.007452505141434228
2013-03-12,1993.3399658203125,1093.0,-0.004996635579211373,0.015610527402302399,0.003205682301065993,-0.007414644506201995,-0.03642127124866057,True,0.007452505141434228
2013-03-15,1986.5,1106.699951171875,-0.007806688299308195,0.008198961829589013,-0.009222223150799125,-0.01902342766800902,-0.031346599310974055,True,0.007452505141434228
2013-03-18,1968.1800537109375,1125.800048828125,-0.009222223150799125,0.017258605312149067,0.005273910211233579,0.004821708367830357,-0.02425088215332183,True,0.007452505141434228
2013-03-26,1983.699951171875,1110.199951171875,0.0030489955819592574,0.018625494360114292,0.0049100118335039244,0.0012351027385668623,-0.032802312794645294,True,0.007452505141434228
2013-04-03,1983.219970703125,1117.0999755859375,-0.0014752428945048468,0.02825842275586532,-0.011985568863963514,-0.024021548467741294,-0.013115040262731692,True,0.007452505141434228
2013-04-08,1918.68994140625,1136.5,-0.004431250628647243,0.011480976054075942,0.001068462800520198,0.0009172976454627779,0.018585615846587134,True,0.007452505141434228
2013-04-16,1922.2099609375,1118.5999755859375,0.0009164569816313417,0.013224615566972409,0.0008479848278475366,-0.0018624167637449895,0.025517529211118273,True,0.007452505141434228
2013-04-23,1918.6300048828125,1118.699951171875,-0.003986924989917817,0.017740175460534413,0.008693731291852913,0.02362099319500155,0.026352103529479365,True,0.007452505141434228
2013-05-07,1954.3499755859375,1093.800048828125,-0.0036350128238925583,0.01957494318064157,0.0010745135785150683,0.007409103103147574,0.0024765092643457276,True,0.007452505141434228
2013-05-10,1944.75,1091.0999755859375,-0.017530097768489683,0.03304300892585754,0.002031084289433105,0.019375268651979694,-0.012376884581083658,True,0.007452505141434228
2013-05-14,1968.8299560546875,1112.199951171875,0.0103299663299663,0.025730795063509726,0.0012342628694084201,0.012697897003810965,-0.04373154488083475,True,0.007452505141434228
2013-05-21,1981.0899658203125,1116.5,-0.0006759824328310682,0.02094003742254369,0.006430798426208639,0.0025894860765136585,-0.04683275814187726,True,0.007452505141434228
2013-05-24,1973.449951171875,1127.699951171875,0.0021633310611890444,0.013116499780940316,0.0033038687033224434,0.013985709462690288,-0.08839339518221068,True,0.007452505141434228
2013-05-28,1986.219970703125,1121.4000244140625,0.003156613530749919,0.014658047374151773,0.0075419544107429015,0.001656432374574912,-0.10208840033939903,True,0.007452505141434228
2013-06-04,1989.510009765625,1118.800048828125,-3.0125366313082935e-05,0.010203204359480855,-0.015239967736049187,-0.0400098392042344,-0.08285958591651299,True,0.007452505141434228
2013-06-13,1882.72998046875,1127.199951171875,-0.014231064932129889,0.02743594590808529,0.0034577500933001826,-0.017124064825455254,-0.0027247693169124565,True,0.007452505141434228
2013-06-21,1822.8299560546875,1144.9000244140625,-0.01494741086180329,0.013544661082511622,-0.01306756354861438,0.022212708376820434,0.026650910560053642,True,0.007452505141434228
2013-06-24,1799.010009765625,1156.9000244140625,-0.01306756354861438,0.010481264515774136,-0.010216732971489728,0.03152843530343352,0.04521373721033917,True,0.007452505141434228
2013-07-02,1855.02001953125,1134.300048828125,-0.00038257771603211754,0.011052700012675887,-0.016366392293294063,-0.013299071538616869,0.03343900801272737,True,0.007452505141434228
2013-07-30,1917.050048828125,1111.4000244140625,0.009032119779240455,0.022541171634629098,-0.0015753472545466662,-0.005440678879152561,-0.01696879500707893,True,0.007452505141434228
2013-08-01,1920.739990234375,1122.5,0.0035056717161146,0.008263676249326446,0.0013744778896989107,-0.01914367364567815,0.0029259530939955702,True,0.007452505141434228
2013-10-22,2056.1201171875,1061.0,0.0015149012460149436,0.02009424565392237,-0.009907065748358868,-0.002120550927656395,-0.011905969079543888,True,0.007452505141434228
2013-11-05,2013.9300537109375,1061.5,-0.0055501464027573055,0.021164021164021163,-0.0001291056584342698,-0.009161228419125478,-0.0022692289391849085,True,0.007452505141434228
2013-11-12,1995.47998046875,1071.4000244140625,0.009194321140789663,0.023402425664964754,-0.015996112307527066,0.018120970660499003,-0.0010173137875320037,True,0.007452505141434228
2013-11-19,2031.6400146484375,1054.0,0.01035898739697716,0.01865279766010075,-0.007087881864029089,-0.0044299186544410896,-0.032436860831108416,True,0.007452505141434228
2014-01-07,1959.43994140625,1065.4000244140625,0.0031536246810408564,0.01100775768499651,-0.0002449579895802412,-0.006823375820129596,-0.026308500540627056,True,0.007452505141434228
2014-01-21,1963.8900146484375,1062.5,0.005174577076213049,0.02006530808749818,0.0033250483724487356,-0.02391170614811977,-0.016966361716208245,True,0.007452505141434228
2014-05-20,2011.260009765625,1021.7000122070312,-0.0019254269453278239,0.02187371327462584,-0.0014568249240330955,-0.006776848749854514,-0.009561160852092354,True,0.007452505141434228
2014-07-16,2013.47998046875,1025.9000244140625,0.00037760333115754996,0.007562376855938968,0.003685183869364783,0.007370307112195773,0.024276440504635843,True,0.007452505141434228
2014-08-01,2073.10009765625,1032.3900146484375,-0.001454645858998349,0.008587377170919064,0.0035308590390910055,-0.020259572665013104,-0.0025276108183580615,True,0.007452505141434228
2014-09-11,2034.1600341796875,1033.5,-0.007441106749596749,0.015325646145766925,0.003785322217767506,0.006675952642125171,-0.05257702021725008,True,0.007452505141434228
2014-09-16,2042.9200439453125,1037.4000244140625,0.003487586252012287,0.028044841455567848,0.009638195843698627,-0.0068578355805686275,-0.060741529389951365,True,0.007452505141434228
2014-09-19,2053.820068359375,1042.5999755859375,0.0029691651059196023,0.008707430546230466,-0.007084383414243223,-0.010799414248909955,-0.06745480833341355,True,0.007452505141434228
2014-09-23,2028.9100341796875,1039.800048828125,-0.0050802420730649,0.016621100154527335,0.00331704233079555,-0.004347195395946191,-0.04793707366376565,True,0.007452505141434228
2014-09-30,2020.0899658203125,1052.199951171875,-0.0032122815770501134,0.02553601478740264,-0.014132997658952817,-0.027147288857525376,-0.030275835801470974,True,0.007452505141434228
2014-10-02,1976.1600341796875,1061.800048828125,-0.007722669181209341,0.007495990351129134,-0.003931877680379947,-0.024770298151742032,-0.011734911685018834,True,0.007452505141434228
2014-10-14,1929.25,1065.5,0.001058545308424863,0.012928962135458688,-0.001731224994330649,-0.00724114070396531,0.017493844758325716,True,0.007452505141434228
2014-11-04,1935.18994140625,1081.5999755859375,-0.009104097637749997,0.028919354857439572,-0.001942903698941456,0.014370712661694096,0.015833078703464176,True,0.007452505141434228
2014-11-06,1936.47998046875,1088.5,0.0026146050425743805,0.010771636477814095,0.0017506066071577564,0.012409128697038252,0.025887179515627023,True,0.007452505141434228
2014-11-11,1963.0,1087.4000244140625,0.0024358832102591155,0.021608417392381396,0.0021752519262607795,0.0020427966202878345,0.004049898712111588,True,0.007452505141434228
2014-11-20,1958.0400390625,1113.0999755859375,-0.0044893440220289405,0.0115412130953354,0.0034728231405667387,0.012282653203214089,-0.030918693108791695,True,0.007452505141434228
2014-12-02,1965.8299560546875,1108.5999755859375,0.00031039036884217275,0.018465756165307656,0.0020754990086673253,0.0026044954200734605,-0.020037345817789376,True,0.007452505141434228
2014-12-08,1978.949951171875,1119.5999755859375,-0.003860851075779159,0.00852141244588478,-0.004042547915505734,-0.029606593024556926,-0.03754512675462773,True,0.007452505141434228
2014-12-18,1897.5,1098.9000244140625,-0.0013999000778036619,0.017971305617473288,0.017117249258893352,0.026698305233036956,0.01096709280303032,True,0.007452505141434228
2015-01-05,1915.75,1111.0,-0.005549065494586114,0.015910776154452355,-0.017382251769868184,0.00271431615392137,0.019277073580027393,True,0.007452505141434228
2015-01-30,1949.260009765625,1098.800048828125,-0.0009020972352953294,0.013279254970363308,0.0017545345044676086,0.0032114801177178798,0.025153149939586728,True,0.007452505141434228
2015-02-09,1947.0,1096.699951171875,-0.0043569073423713744,0.010969673495687227,-0.005721630533352617,0.005767837939779197,0.012116058459328505,True,0.007452505141434228
2015-02-23,1968.3900146484375,1109.0999755859375,0.0035382312316540876,0.008089460833535345,0.0039270573469814,0.01443821790083022,0.034647580339435935,True,0.007452505141434228
2015-03-09,1992.8199462890625,1108.81005859375,-0.009995328078756027,0.008109941745551463,-0.004039465167338774,-0.0027548852291439108,0.02690163128972345,True,0.007452505141434228
2015-03-11,1980.8299560546875,1124.8599853515625,-0.001985148625679556,0.010202052403738282,-0.005169545322694202,0.0240404255658746,0.03959454140483132,True,0.007452505141434228
2015-03-16,1987.3299560546875,1136.219970703125,0.0007754681823837206,0.011753976725530357,0.021425771797618953,0.024787031270548265,0.056150698820967015,True,0.007452505141434228
2015-03-20,2037.239990234375,1119.300048828125,-0.0003189693307245056,0.00847834835478567,-0.0003190711046211492,-0.008560572877937433,0.05215880813011142,True,0.007452505141434228
2015-05-08,2085.52001953125,1091.8900146484375,-0.0026207462786943525,0.012255805913337525,0.0056867654926255895,0.01005983173130387,-0.009748205691916367,True,0.007452505141434228
