Date,kospi_close,usdkrw_close,kospi_return,usdkrw_return,forward_return_1d,forward_return_5d,forward_return_20d
2010-01-28,1642.4300537109375,1153.0999755859375,0.010427734235951336,-0.009194082138905046,-0.0243541573716477,-0.015836296776753134,-0.029133720214225667
2010-01-29,1602.4300537109375,1158.199951171875,-0.0243541573716477,0.004422839037305559,0.002502379237100838,-0.022035319739528325,0.007919185849555532
2010-02-01,1606.43994140625,1163.199951171875,0.002502379237100838,0.004317043870482706,-0.0066170434004491074,-0.033396768195881554,0.009959911720069492
2010-02-02,1595.81005859375,1157.4000244140625,-0.0066170434004491074,-0.004986182085005564,0.012037749000296527,-0.01586659278340896,0.014030424521734863
2010-02-03,1615.02001953125,1148.4000244140625,0.012037749000296527,-0.007776049602691404,0.0008668774362741161,-0.027801528074614446,0.012105067752340881
2010-02-04,1616.4200439453125,1147.0,0.0008668774362741161,-0.001219108659264334,-0.03049952827100244,-0.011513087468366101,0.026985556929077115
2010-02-05,1567.1199951171875,1162.9000244140625,-0.03049952827100244,0.013862270631266327,-0.009144134526607117,0.016935550018628565,0.059797565744474035
2010-02-08,1552.7900390625,1173.4000244140625,-0.009144134526607117,0.009029151070222508,0.011398805200065087,0.03107954620494735,0.0704859951561485
2010-02-09,1570.489990234375,1158.5,0.011398805200065087,-0.012698162693070336,-0.0002355921524417326,0.03625624093794122,0.0548427595326213
2010-02-10,1570.1199951171875,1158.4000244140625,-0.0002355921524417326,-8.629744146526619e-05,0.01763563521429834,0.03252614223618666,0.05898911892417158
2010-02-11,1597.81005859375,1152.5999755859375,0.01763563521429834,-0.00500694812317426,-0.0025973202457587607,-0.002447120769241362,0.03235049193002504
2010-02-12,1593.6600341796875,1150.800048828125,-0.0025973202457587607,-0.0015616231094378596,0.004637133698493834,0.02098310849808227,0.03410387059992592
2010-02-16,1601.050048828125,1145.199951171875,0.004637133698493834,-0.004866264701633094,0.016476689721299564,0.017394818860485994,0.05109767591795
2010-02-17,1627.4300537109375,1147.5,0.016476689721299564,0.0020084255380654614,-0.003834335178005688,-0.008971259700506495,0.02933458806755862
2010-02-18,1621.18994140625,1152.4000244140625,-0.003834335178005688,0.0042701737813179985,-0.016833263206972315,-0.020774821494025764,0.040044687107421595
2010-02-19,1593.9000244140625,1146.199951171875,-0.016833263206972315,-0.005380139804613382,0.020829381180340834,0.00042658361892855545,0.049419673959919086
2010-02-22,1627.0999755859375,1147.9000244140625,0.020829381180340834,0.0014832257150676487,0.0011062927018217206,-0.007362780805423963,0.03363036784719986
2010-02-23,1628.9000244140625,1156.199951171875,0.0011062927018217206,0.0072305310404092715,-0.009865595259694104,-0.00396591743568564,0.03199090464149701
2010-02-24,1612.8299560546875,1158.5999755859375,-0.009865595259694104,0.002075786641947186,-0.015699079865183263,0.003329548224862755,0.046849364565738405
2010-02-25,1587.510009765625,1161.0999755859375,-0.015699079865183263,0.002157776672432332,0.0044534813926031536,0.029643867587572093,0.0694231597026409
2010-02-26,1594.5799560546875,1161.4000244140625,0.0044534813926031536,0.0002584177370028584,0.012881159696325417,0.04105161535441226,0.06108820934931325
2010-03-02,1615.1199951171875,1142.0999755859375,0.012881159696325417,-0.016617916671615385,0.004532137742825348,0.02830127858963416,0.05267097586943703
2010-03-03,1622.43994140625,1143.199951171875,0.004532137742825348,0.0009631167230987892,-0.0026133418724270108,0.024530984360276786,0.043397621312663004
2010-03-04,1618.199951171875,1143.5,-0.0026133418724270108,0.0002624639966239961,0.010116175757719281,0.023742457733662237,0.062396549141109814
2010-03-05,1634.5699462890625,1137.800048828125,0.010116175757719281,-0.004984653407848705,0.015582136959792825,0.01723391770983329,0.05439965670920732
2010-03-08,1660.0400390625,1131.300048828125,0.015582136959792825,-0.005712778802123175,0.00047584213247864326,-0.006349267978170259,0.039125532904950466
2010-03-09,1660.8299560546875,1132.0,0.00047584213247864326,0.0006187139942228637,0.0008489937061570973,-0.0077189999146669575,0.03929361312861346
2010-03-10,1662.239990234375,1129.699951171875,0.0008489937061570973,-0.0020318452545273757,-0.003380976964941773,0.012404944676057239,0.038718828646691295
2010-03-11,1656.6199951171875,1131.4000244140625,-0.003380976964941773,0.0015048891879865245,0.0036942661172905122,0.011197528028636938,0.04657678550730604
2010-03-12,1662.739990234375,1126.800048828125,0.0036942661172905122,-0.004065737569980854,-0.007962754436734665,0.014055110994168896,0.03712545607329054
2010-03-15,1649.5,1131.9000244140625,-0.007962754436734665,0.004526069723942205,-0.00090329811117007,0.014046707453963414,0.03685968404251283
2010-03-16,1648.010009765625,1132.199951171875,-0.00090329811117007,0.0002649763683570949,0.021146701403162993,0.020515613572180902,0.03797304366105614
2010-03-17,1682.8599853515625,1129.5,0.021146701403162993,-0.0023846946549330728,-0.004569566971219796,-0.0010993045185223593,0.03117904707453345
2010-03-18,1675.1700439453125,1129.800048828125,-0.004569566971219796,0.00026564747952639856,0.006530645319136941,0.007891718665162806,0.04103463435418209
2010-03-19,1686.1099853515625,1133.199951171875,0.006530645319136941,0.003009295624722741,-0.00797097551346726,0.0068856631254345935,0.02869326752295165
2010-03-22,1672.6700439453125,1134.4000244140625,-0.00797097551346726,0.0010590127902374569,0.005470237466660421,0.011550363061140656,0.01950773555186558
2010-03-23,1681.8199462890625,1140.199951171875,0.005470237466660421,0.005112770304115832,-0.0004815833735499764,0.01092268833992649,0.021530297037866575
2010-03-24,1681.010009765625,1138.699951171875,-0.0004815833735499764,-0.0013155587302545735,0.0043902206649213404,0.007043364258112472,0.039601159958793986
2010-03-25,1688.3900146484375,1144.800048828125,0.0043902206649213404,0.005357072027597942,0.005525948373148903,0.018230402353619723,0.03028329025829901
2010-03-26,1697.719970703125,1135.800048828125,0.005525948373148903,-0.007861634884810509,-0.003375103413772562,0.01517919325681083,0.023154618707506458
2010-03-29,1691.989990234375,1133.4000244140625,-0.003375103413772562,-0.0021130694760391755,0.00484633550978586,0.019503661481725887,0.03558529381675579
2010-03-30,1700.18994140625,1130.0999755859375,0.00484633550978586,-0.0029116364540675566,-0.004317144597527411,0.015233606424374102,0.029032113542001525
2010-03-31,1692.8499755859375,1131.5999755859375,-0.004317144597527411,0.0013273161953855084,0.015547785532657787,0.01993679326977471,0.024254989624546086
2010-04-01,1719.1700439453125,1124.199951171875,0.015547785532657787,-0.0065394349361228565,0.0025128091920150197,0.008498278226180656,0.005380503244910129
2010-04-02,1723.489990234375,1103.699951171875,0.0025128091920150197,-0.018235190260087353,0.000870327073843935,0.0005686023558608699,0.010484579812916506
2010-04-05,1724.989990234375,1132.199951171875,0.000870327073843935,0.025822235445185582,0.0006376707065922638,-0.008515957477674418,-0.002191334047313198
2010-04-06,1726.0899658203125,1121.5,0.0006376707065922638,-0.009450584378492555,0.0002954711374980601,-0.008979833210856825,-0.0042523657315998165
2010-04-07,1726.5999755859375,1121.300048828125,0.0002954711374980601,-0.00017828905205086176,0.004158492883391096,0.005056168534803396,-0.024261563327209967
2010-04-08,1733.780029296875,1122.0999755859375,0.004158492883391096,0.0007133922438053997,-0.005369803802346085,0.005842727861458119,-0.04976411530813707
2010-04-09,1724.469970703125,1113.699951171875,-0.005369803802346085,-0.00748598573819248,-0.008216972238271225,0.005810492326036032,-0.027161949245897432
2010-04-12,1710.300048828125,1113.0,-0.008216972238271225,-0.000628491696653577,0.00016951235684414812,-0.002923463636351986,-0.02342282491379133
2010-04-13,1710.5899658203125,1120.5,0.00016951235684414812,0.006738544474393482,0.014462840732560434,0.004349413725804663,-0.02780323600263268
2010-04-14,1735.3299560546875,1111.800048828125,0.014462840732560434,-0.007764347319834886,0.0049443496869649994,0.007059176243260801,-0.023482565870438843
2010-04-15,1743.9100341796875,1104.5,0.0049443496869649994,-0.006565972753661553,-0.0054016799953465755,-0.002517340093465603,-0.027684931189460915
2010-04-16,1734.489990234375,1108.0999755859375,-0.0054016799953465755,0.003259371286498336,-0.01682912070441278,0.0014644299343329337,-0.047841141163078804
2010-04-19,1705.300048828125,1115.0,-0.01682912070441278,0.00622689700034873,0.007464950509734614,0.02750243417630771,-0.03639245693823645
2010-04-20,1718.030029296875,1117.5,0.007464950509734614,0.0022421524663676085,0.017199889556008596,0.018346605701734964,-0.05119239579193047
2010-04-21,1747.5799560546875,1105.9000244140625,0.017199889556008596,-0.010380291352069304,-0.004612055943714055,-0.007822201111679639,-0.0843451550431592
2010-04-22,1739.52001953125,1109.5999755859375,-0.004612055943714055,0.0033456470659138926,-0.0014314237297745613,-0.006381056533588336,-0.0773718981725664
2010-04-23,1737.030029296875,1106.5999755859375,-0.0014314237297745613,-0.002703677060208798,0.008733252516734291,0.0026079165129393456,-0.10143755160842605
2010-04-26,1752.199951171875,1097.699951171875,0.008733252516734291,-0.008042675411546019,-0.0015123287396382468,-0.01768633209563142,-0.09706652253981496
2010-04-27,1749.550048828125,1114.4000244140625,-0.0015123287396382468,0.015213695896004076,-0.008939449693887491,-0.017604554295977626,-0.08119233223609246
2010-04-28,1733.9100341796875,1110.9000244140625,-0.008939449693887491,-0.003140703448782034,-0.0031662486093012587,-0.028375216863811503,-0.06409214012962794
2010-04-29,1728.4200439453125,1111.800048828125,-0.0031662486093012587,0.0008101758882732568,0.007602327162582467,-0.04681734872768739,-0.05043336789032893
2010-04-30,1741.56005859375,1107.9000244140625,0.007602327162582467,-0.00350784695339168,-0.011684981839031106,-0.03670849787549613,-0.06382784999642532
2010-05-03,1721.2099609375,1115.699951171875,-0.011684981839031106,0.007040280337512916,-0.0014292044511293733,-0.02961287225839837,-0.0344931742579796
2010-05-04,1718.75,1120.4000244140625,-0.0014292044511293733,0.004212667785143065,-0.019805113636363614,-0.03241889204545456,-0.031778906250000016
2010-05-06,1684.7099609375,1144.9000244140625,-0.019805113636363614,0.02186718981268565,-0.022086864683101615,0.005858572303861109,-0.02774364212126179
2010-05-07,1647.5,1151.0,-0.022086864683101615,0.005327954804664525,0.018288318593512987,0.02921396351005301,0.002415769632018172
2010-05-10,1677.6300048828125,1138.5,0.018288318593512987,-0.010860121633362252,-0.004405032472552639,-0.015569580325318522,-0.018126782479556125
2010-05-11,1670.239990234375,1141.4000244140625,-0.004405032472552639,0.002547232686923584,-0.004316721536818391,-0.016165341602323413,-0.011100224620953059
2010-05-12,1663.030029296875,1143.0999755859375,-0.004316721536818391,0.0014893561726947446,0.01897135120954596,-0.01981327616562567,0.007402113194938664
2010-05-13,1694.5799560546875,1108.9000244140625,0.01897135120954596,-0.029918600211975788,0.0006196513917051671,-0.0557069626643828,-0.0023486531010411538
2010-05-14,1695.6300048828125,1132.4000244140625,0.0006196513917051671,0.021192171956545325,-0.026019824484196152,-0.05349041412966937,-0.003302592882770128
2010-05-17,1651.510009765625,1122.300048828125,-0.026019824484196152,-0.008919088103308326,-0.005007550352312817,-0.05490735943150982,0.032588325817474395
2010-05-18,1643.239990234375,1162.0999755859375,-0.005007550352312817,0.035462821907003006,-0.00800858928573811,-0.03719480750250603,0.0393612948171449
2010-05-19,1630.0799560546875,1120.800048828125,-0.00800858928573811,-0.03553904795238361,-0.018342598614682237,-0.01385205429391212,0.05022452721603843
2010-05-20,1600.1800537109375,1182.5999755859375,-0.018342598614682237,0.05513911854521125,0.0029684159535574572,0.014123395385117199,0.08717768958342464
2010-05-24,1604.9300537109375,1193.5,0.0029684159535574572,0.009217000371289474,-0.027477893852309143,0.022630236255519742,0.07885074272564241
2010-05-25,1560.8299560546875,1243.5999755859375,-0.027477893852309143,0.041977357005393845,0.01364020403370203,0.04457248407458003,0.10570657591133137
2010-05-26,1582.1199951171875,1257.4000244140625,0.01364020403370203,0.011096855177745502,0.016041769879112433,0.05038806850881117,0.09970798705967643
2010-05-27,1607.5,1225.5,0.016041769879112433,-0.025369829644251496,0.009505461459953235,0.03522861890066098,0.07610573301419121
2010-05-28,1622.780029296875,1203.300048828125,0.009505461459953235,-0.01811501523612813,0.011381684744498521,0.009360443887660885,0.06732274123889503
2010-05-31,1641.25,1200.0,0.011381684744498521,-0.00274249870706722,-0.006610800052361032,0.006233042174409675,0.040523996810738705
2010-06-01,1630.4000244140625,1218.5,-0.006610800052361032,0.015416666666666634,0.01928357515668533,0.01031645365382472,0.04164009668292046
2010-06-03,1661.8399658203125,1200.0999755859375,0.01928357515668533,-0.015100553478918699,0.0013780141948684932,-0.006101679377672364,0.014682535572562383
2010-06-04,1664.1300048828125,1203.5,0.0013780141948684932,0.0028331176428884053,-0.01571994621990469,0.006736229083429857,0.0046209979891513875
2010-06-07,1637.969970703125,1237.800048828125,-0.01571994621990469,0.028500248299231368,0.00824802041995043,0.03213123917053262,0.02283315633558769
2010-06-08,1651.47998046875,1235.300048828125,0.00824802041995043,-0.0020197123132825734,-0.00257951038826143,0.02334272851262975,0.020260591307926568
2010-06-09,1647.219970703125,1252.4000244140625,-0.00257951038826143,0.013842770913965019,0.002719722045888995,0.035277610996154785,0.017259415388706012
2010-06-10,1651.699951171875,1249.699951171875,0.002719722045888995,-0.0021559191868035787,0.014312535779676505,0.03403771534505973,0.028419243727202836
2010-06-11,1675.3399658203125,1241.4000244140625,0.014312535779676505,-0.0066415356342371945,0.00910860486644749,0.02185227243333676,0.028453952581481756
2010-06-14,1690.5999755859375,1226.4000244140625,0.00910860486644749,-0.012083131710167283,-0.0003371266398279893,0.029031159844888466,0.02570097827378026
2010-06-15,1690.030029296875,1228.9000244140625,-0.0003371266398279893,0.0020384865869473856,0.009053050237324944,0.0245261625257156,0.026656287744517337
2010-06-16,1705.3299560546875,1211.5999755859375,0.009053050237324944,-0.01407766985469272,0.0015188192064703454,0.012015264354928057,0.0308914140186769
2010-06-17,1707.9200439453125,1210.5999755859375,0.0015188192064703454,-0.0008253549192392962,0.0023595409169467896,0.01870693612686347,0.025393457539734987
2010-06-18,1711.949951171875,1202.5999755859375,0.0023595409169467896,-0.0066082935414961685,0.016197963334197096,0.010450080410464802,0.015479424490102645
2010-06-21,1739.6800537109375,1180.0999755859375,0.016197963334197096,-0.018709463210355937,-0.004713552486099837,-0.004397374331989501,-0.004443404706844456
2010-06-22,1731.47998046875,1185.5,-0.004713552486099837,0.004575904182509083,-0.003268899579280893,-0.013699246292586897,0.0030552123744842508
2010-06-23,1725.8199462890625,1178.0999755859375,-0.003268899579280893,-0.006242112538222266,0.008141086130297737,-0.01595178412774667,0.013303869304085003
2010-06-24,1739.8699951171875,1190.300048828125,0.008141086130297737,0.010355719798839313,-0.005764815374150634,-0.03082414492652963,-0.002494419601747455
2010-06-25,1729.8399658203125,1210.300048828125,-0.005764815374150634,0.016802486078775214,0.0012660497617327238,-0.03354068623552475,0.01631370145853639
2010-06-28,1732.030029296875,1207.0,0.0012660497617327238,-0.002726636945375893,-0.01401247040797704,-0.03271307842317772,0.02138526259110174
2010-06-29,1707.760009765625,1216.5999755859375,-0.01401247040797704,0.007953583749741089,-0.005545258495908145,-0.013362573329320893,0.03545583014116538
2010-06-30,1698.2900390625,1227.199951171875,-0.005545258495908145,0.008712786288551655,-0.007095400992151446,-0.013331064852111663,0.044268016599877225
2010-07-01,1686.239990234375,1223.0999755859375,-0.007095400992151446,-0.0033409189611052215,-0.008551596468370004,0.007353653386158232,0.050194524586427924
2010-07-02,1671.8199462890625,1228.9000244140625,-0.008551596468370004,0.004742088908428199,0.002123463615806953,0.030619363999208726,0.052344159405365964
2010-07-05,1675.3699951171875,1221.5999755859375,0.002123463615806953,-0.005940311402960252,0.005712139000312755,0.03502513109459926,0.06380681564407809
2010-07-06,1684.93994140625,1223.5,0.005712139000312755,0.0015553572790070191,-0.005513500371078006,0.029757745909086086,0.0627084868624479
2010-07-07,1675.6500244140625,1217.300048828125,-0.005513500371078006,-0.005067389596955407,0.013720042908371699,0.049151066243896535,0.06780054527871315
2010-07-08,1698.6400146484375,1205.0999755859375,0.013720042908371699,-0.010022240000673865,0.014346768536611432,0.030995398648347106,0.05016952972273092
2010-07-09,1723.010009765625,1196.800048828125,0.014346768536611432,-0.0068873345995853485,0.006407414350426022,0.008961028269563132,0.035298661031769374
2010-07-12,1734.050048828125,1201.5,0.006407414350426022,0.003927098078310598,0.0005939316614642642,-0.001211094026766557,0.03236353826990945
2010-07-13,1735.0799560546875,1211.9000244140625,0.0005939316614642642,0.008655867177746579,0.013215560257566983,0.0009740550979595586,0.026540591785081835
2010-07-14,1758.010009765625,1176.5,0.013215560257566983,-0.029210350442213984,-0.003822487167761235,-0.005250243410150124,0.00010234961099508944
2010-07-15,1751.2900390625,1198.199951171875,-0.003822487167761235,0.018444497383659053,-0.007331788341295331,-0.008999086053193994,-0.016867588122817967
2010-07-16,1738.449951171875,1201.5999755859375,-0.007331788341295331,0.002837610209161845,-0.003738962974239479,0.011280225472499739,0.0044810257880871784
2010-07-19,1731.949951171875,1215.4000244140625,-0.003738962974239479,0.011484727953157359,0.0027830298191431346,0.02143248717555113,0.006559143013450619
2010-07-20,1736.77001953125,1207.9000244140625,0.0027830298191431346,-0.006170807840501502,0.00691514111284941,0.018160170147923482,0.010513775318711005
2010-07-21,1748.780029296875,1207.800048828125,0.00691514111284941,-8.27680966278832e-05,-0.007576710494187955,0.014118380238009154,0.007553815068903402
2010-07-22,1735.530029296875,1202.800048828125,-0.007576710494187955,-0.004139758070759503,0.012981641871101957,0.020368403305737637,0.025415858329707497
2010-07-23,1758.06005859375,1193.4000244140625,0.012981641871101957,-0.007815118084856132,0.006262520806097571,0.0007223288275790551,0.009942766393732816
2010-07-26,1769.0699462890625,1188.699951171875,0.006262520806097571,-0.003938388759875511,-0.0004295407860533951,0.007461589220865372,-0.0007687572525978403
2010-07-27,1768.31005859375,1181.0,-0.0004295407860533951,-0.006477623864865167,0.002917990588979791,0.012605208506201393,-0.004399697473339126
2010-07-28,1773.469970703125,1185.4000244140625,0.002917990588979791,0.0037256768959039732,-0.001460394516455077,0.008903471343379765,-0.021810311017157913
2010-07-29,1770.8800048828125,1184.300048828125,-0.001460394516455077,-0.000927936193084844,-0.006522208617341763,0.007329678144741836,-0.023220091143278054
2010-07-30,1759.3299560546875,1184.0999755859375,-0.006522208617341763,-0.00016893796667949434,0.013039091045778495,0.013925756175346082,-0.01692115646555392
2010-08-02,1782.27001953125,1172.199951171875,0.013039091045778495,-0.0100498476981844,0.004673790145938828,0.004432563151199886,-0.012422368331292732
2010-08-03,1790.5999755859375,1171.699951171875,0.004673790145938828,-0.0004265483883530985,-0.0007483334293434396,-0.00528871374524964,-0.026722872913186313
2010-08-04,1789.260009765625,1171.5999755859375,-0.0007483334293434396,-8.532524545856734e-05,-0.003018021072728194,-0.017364758721369333,-0.013731972002545056
2010-08-05,1783.8599853515625,1167.300048828125,-0.003018021072728194,-0.0036701321674763587,-1.6833886696043798e-05,-0.03481774683079841,-0.0045575353164336585
2010-08-06,1783.8299560546875,1163.699951171875,-1.6833886696043798e-05,-0.003084123623454116,0.0035541996977377366,-0.021072617203632182,-0.002135818221073005
2010-08-09,1790.1700439453125,1160.0999755859375,0.0035541996977377366,-0.003093559969915116,-0.0050498214362793,-0.026176276108547114,0.00125686384240975
2010-08-10,1781.1300048828125,1160.5,-0.0050498214362793,0.00034481891430138134,-0.012879499763450375,-0.014653605022871274,0.003711118971350569
2010-08-11,1758.18994140625,1159.699951171875,-0.012879499763450375,-0.0006894001104049696,-0.020725827482043435,0.0021613414675125675,0.011961181668491694
2010-08-12,1721.75,1186.300048828125,-0.020725827482043435,0.02293705163078652,0.014223894429722606,0.03362277604091046,0.03636415585977204
2010-08-13,1746.239990234375,1188.5,0.014223894429722606,0.0018544643693205742,-0.001677851645255135,0.016778935880509938,0.03226358698425558
2010-08-16,1743.31005859375,1182.199951171875,-0.001677851645255135,-0.005300840410706775,0.006722826295500806,0.013996306751899557,0.04333705664427545
2010-08-17,1755.030029296875,1188.300048828125,0.006722826295500806,0.005159954244798648,0.003965721851658888,0.0031338495115114107,0.03431278650385905
2010-08-18,1761.989990234375,1175.9000244140625,0.003965721851658888,-0.010435095434264352,0.010017096868816244,-0.015437063390046246,0.03512506597168863
2010-08-19,1779.6400146484375,1174.9000244140625,0.010017096868816244,-0.0008504124323820417,-0.002303822993521165,-0.02802814303580725,0.01809914402484547
2010-08-20,1775.5400390625,1174.5999755859375,-0.002303822993521165,-0.00025538243415612616,-0.004409969898022892,-0.02589633545691694,0.029179818750127096
2010-08-23,1767.7099609375,1180.5999755859375,-0.004409969898022892,0.0051081220200153155,-0.00406171362909391,-0.004288008905413143,0.03672550666110541
2010-08-24,1760.530029296875,1183.699951171875,-0.00406171362909391,0.0026257628748458384,-0.014620591416242501,-0.010099247954308388,0.04888865560756006
2010-08-25,1734.7900390625,1195.4000244140625,-0.014620591416242501,0.009884323498200898,-0.002899503215728183,0.017235458856974084,0.07265427755182463
2010-08-26,1729.760009765625,1195.0999755859375,-0.002899503215728183,-0.00025100286263757265,-0.00011559474767952604,0.026575924084031533,0.07296385638756964
2010-08-27,1729.56005859375,1190.800048828125,-0.00011559474767952604,-0.0035979640579477667,0.01767498395743372,0.02917502672820005,0.07914723278787195
2010-08-30,1760.1300048828125,1195.5999755859375,0.01767498395743372,0.004030841922232131,-0.009874273397191269,0.018345258005331155,0.06401802900828324
2010-08-31,1742.75,1193.0999755859375,-0.009874273397191269,-0.0020910003772581787,0.012589264901018415,0.0258155158424187,0.07687848542174724
2010-09-01,1764.68994140625,1199.5999755859375,0.012589264901018415,0.0054479927357369284,0.006256078647845831,0.008233757645434547,0.0649406419605516
2010-09-02,1775.72998046875,1184.5999755859375,0.006256078647845831,-0.012504168310501496,0.0024159298483925618,0.004859975884697443,0.05812255358230489
2010-09-03,1780.02001953125,1178.300048828125,0.0024159298483925618,-0.005318189167357046,0.006966227501939981,0.012673979099054433,0.06962277405917083
2010-09-06,1792.4200439453125,1172.0,0.006966227501939981,-0.005346727121322559,-0.002611025092442154,0.01475097396704661,0.060493594683285856
2010-09-07,1787.739990234375,1173.0,-0.002611025092442154,0.0008532423208191808,-0.0047658046347852645,0.015388149236410076,0.061155401038130996
2010-09-08,1779.219970703125,1181.0,-0.0047658046347852645,0.006820119352088705,0.0028889146553396916,0.025100906529302414,0.06221269168467081
2010-09-09,1784.3599853515625,1170.800048828125,0.0028889146553396916,-0.008636707173475866,0.010210927645037504,0.015406078627659303,0.04689639669007173
2010-09-10,1802.5799560546875,1167.800048828125,0.010210927645037504,-0.0025623504226898186,0.009031515768380682,0.013741426252993572,0.040813761471306886
2010-09-13,1818.8599853515625,1166.0999755859375,0.009031515768380682,-0.0014557913778934228,-0.0019847516469855275,0.007570686936954285,0.04447842333417751
2010-09-14,1815.25,1160.4000244140625,-0.0019847516469855275,-0.004888046729450424,0.004754168782709067,0.0172703349874328,0.0479493397947941
2010-09-15,1823.8800048828125,1161.0999755859375,0.004754168782709067,0.0006031981705865164,-0.0065958447182209445,0.020258981442284663,0.028258459396736102
2010-09-16,1811.8499755859375,1157.9000244140625,-0.0065958447182209445,-0.0027559652391346834,0.00855479217863353,0.0243507992999914,0.025095880627986622
2010-09-17,1827.3499755859375,1161.9000244140625,0.00855479217863353,0.0034545296792996005,0.002889446120019734,0.021397092023053954,0.02358057646100109
2010-09-20,1832.6300048828125,1159.9000244140625,0.002889446120019734,-0.0017213184938252857,0.007622908424452124,0.02192480402693553,0.022950588177304887
2010-09-24,1846.5999755859375,1152.5999755859375,0.007622908424452124,-0.006293687968333961,0.007706043895205239,0.01631647637883904,0.027461325505391043
2010-09-27,1860.8299560546875,1154.199951171875,0.007706043895205239,0.0013881447334962438,-0.0026117299626166046,0.009920349222532598,0.029492219159653166
2010-09-28,1855.969970703125,1148.5,-0.0026117299626166046,-0.0049384434352884865,0.005646632560967424,0.012376262043950481,0.034181621727709555
2010-09-29,1866.449951171875,1145.699951171875,0.005646632560967424,-0.0024380050745537174,0.003407596018249359,0.02009161830267936,0.02308665596072923
2010-09-30,1872.81005859375,1139.199951171875,0.003407596018249359,-0.005673387690513176,0.0020930696399310555,0.014972109351677698,0.018720497768878408
2010-10-01,1876.72998046875,1137.199951171875,0.0020930696399310555,-0.0017556180527770193,0.0013641059824229806,0.010837982038967686,0.003314259785827778
2010-10-04,1879.2900390625,1128.5999755859375,0.0013641059824229806,-0.007562412904674631,-0.00018629250885859872,0.005651067635353169,0.018863480588424464
2010-10-05,1878.93994140625,1123.300048828125,-0.00018629250885859872,-0.004696018848539207,0.013310702069011748,-0.005801091404545988,0.020809658038876133
2010-10-06,1903.949951171875,1129.4000244140625,0.013310702069011748,0.00543040623233404,-0.0016281812366073511,-0.014601185677544537,0.01681767922079147
2010-10-07,1900.8499755859375,1117.300048828125,-0.0016281812366073511,-0.010713631418783676,-0.0019885994925558093,-0.0005734097031916408,0.02191126335534399
2010-10-08,1897.0699462890625,1115.199951171875,-0.0019885994925558093,-0.001879618333904709,-0.0037741951072393087,0.002751660677377199,0.022081428642301892
2010-10-11,1889.9100341796875,1092.5999755859375,-0.0037741951072393087,-0.020265402237678476,-0.011571976825172081,-0.007667026457513049,0.027779100089696973
2010-10-12,1868.0400390625,1100.199951171875,-0.011571976825172081,0.006955862855352768,0.004341440858854684,-0.0057386846905153055,0.042515106857590634
