Date,rolling_correlation
2011-10-17,0.02288155518059935
2011-10-18,0.022135836063794146
2011-10-19,0.022383512229236346
2011-10-20,0.02283785499550449
2011-10-21,0.023524507287938038
2011-10-24,0.017820706169996238
2011-10-25,0.016370100668941737
2011-10-26,0.016527426403426214
2011-10-27,0.016875508950445855
2011-10-28,0.014494750149200233
2011-10-31,0.012412304798358947
2011-11-01,0.029898487854397544
2011-11-02,0.02640929204771326
2011-11-03,0.029034341659487203
2011-11-04,0.028951262793040326
2011-11-07,0.020010924763826453
2011-11-08,0.029712892391703622
2011-11-09,0.029384498608581125
2011-11-10,0.02671499530542239
2011-11-11,0.01957831387316236
2011-11-14,0.01892977479348666
2011-11-15,0.017238340860358612
2011-11-16,0.024563752821514604
2011-11-17,0.025464168061400484
2011-11-18,0.0264370831327778
2011-11-21,0.024891073484442278
2011-11-22,0.02360967498071446
2011-11-23,0.017440940718811797
2011-11-25,0.013602961830380327
2011-11-28,0.013658004837696141
2011-11-29,0.01526964931060314
2011-11-30,0.00934042162742136
2011-12-01,0.016022219766435284
2011-12-02,0.013653854883424259
2011-12-05,0.009233217138477951
2011-12-06,0.0023416568781053563
2011-12-07,0.001767447409426226
2011-12-08,0.006291832050574249
2011-12-09,0.003941575176858334
2011-12-12,0.015216554017980959
2011-12-13,0.0056757522139144
2011-12-14,0.00674166156076726
2011-12-15,0.010808143095130637
2011-12-16,0.005501834263081284
2011-12-19,0.003207291565448059
2011-12-20,-0.0032060856500518943
2011-12-21,-0.008710599556122217
2011-12-22,-0.008984496346989355
2011-12-23,-0.006208569415957264
2011-12-27,-0.006717740601419315
2011-12-28,-0.00228211626612986
2011-12-29,-0.002546497717879672
2012-01-03,0.0022674357517950554
2012-01-04,0.0052567585869869
2012-01-05,0.006900855683161279
2012-01-06,0.01054246215162583
2012-01-09,0.010464336613348987
2012-01-10,0.013620650457982802
2012-01-11,0.015205676626965078
2012-01-12,0.014591990084646789
2012-01-13,0.011753474328006323
2012-01-17,0.010662538924711995
2012-01-18,0.01252078630720452
2012-01-19,0.015114111650696557
2012-01-20,0.016207386612196808
2012-01-25,0.01616332164748952
2012-01-26,0.012058966411990562
2012-01-27,0.008203679716333772
2012-01-30,0.008728671465466725
2012-01-31,0.006839057295624416
2012-02-01,0.008090994234332644
2012-02-02,0.008011360466892969
2012-02-03,0.008187849672976404
2012-02-06,0.0069953511735975915
2012-02-07,-0.008582830393844105
2012-02-08,-0.008646222591472697
2012-02-09,-0.004473805756147361
2012-02-10,-0.004595098777632164
2012-02-13,-0.005358823305429028
2012-02-14,-0.013824625972988978
2012-02-15,-0.011335947108410004
2012-02-16,-0.010486323240090436
2012-02-17,-0.01078662639835149
2012-02-21,-0.011668985290849398
2012-02-22,-0.009975402648434875
2012-02-23,-0.008979771428776082
2012-02-24,-0.007947434894555813
2012-02-27,-0.004217502013090961
2012-02-28,-0.005488698283079191
2012-02-29,-0.004300506222303988
2012-03-02,-0.010552058364526667
2012-03-05,-0.012724139812833407
2012-03-06,-0.0024232903657077343
2012-03-07,-0.003188057767903722
2012-03-08,-0.0039869790585394665
2012-03-09,-0.011019616548804272
2012-03-12,-0.011691348108474022
2012-03-13,-0.010713006355129114
2012-03-14,-0.007914083454627288
2012-03-15,-0.011563907784892228
2012-03-16,-0.009463430465212468
2012-03-19,-0.010822521191726213
2012-03-20,-0.011641754737513966
2012-03-21,-0.012101529327777
2012-03-22,-0.01246317174373519
2012-03-23,-0.01352918998894831
2012-03-26,-0.005209737020293561
2012-03-27,-0.003310011851102757
2012-03-28,-0.0032344479165355797
2012-03-29,0.0008712146086802513
2012-03-30,-0.0017566175356502514
2012-04-02,-0.0006957460647869132
2012-04-03,-0.006434671234606094
2012-04-04,-0.004885477996343222
2012-04-05,-0.0057535760576510175
2012-04-09,-0.007416812957377017
2012-04-10,-0.007656087704742388
2012-04-12,-0.01838968524469233
2012-04-13,-0.02259481673097361
2012-04-16,-0.01581243063468505
2012-04-17,-0.01747453510951988
2012-04-18,-0.01748744046824563
2012-04-19,-0.01783722171457004
2012-04-20,-0.02069441377953392
2012-04-23,-0.020856212813823025
2012-04-24,-0.020363956415044127
2012-04-25,-0.019835142177652188
2012-04-26,-0.019529704510293223
2012-04-27,-0.018243879017493487
2012-04-30,-0.016225061166359387
2012-05-02,-0.017202862679058715
2012-05-03,-0.015681959204035468
2012-05-04,-0.015871352193907666
2012-05-07,-0.017325571131608344
2012-05-08,-0.016369605023124897
2012-05-09,-0.016310881603343333
2012-05-10,-0.02019369817807931
2012-05-11,-0.023492772642976827
2012-05-14,-0.022080953556802133
2012-05-15,-0.0200821926063023
2012-05-16,-0.02041620300722861
2012-05-17,-0.02418192749616384
2012-05-18,-0.024434379751044788
2012-05-21,-0.025101338536725012
2012-05-22,-0.026261745485161813
2012-05-23,-0.025689925739225062
2012-05-24,-0.041916674969373215
2012-05-25,-0.04084014101484121
2012-05-29,-0.031224506067013946
2012-05-30,-0.03484297813593287
2012-05-31,-0.03825980095088967
2012-06-01,-0.036981357073806245
2012-06-04,-0.03811090582379559
2012-06-05,-0.038990775856401524
2012-06-07,-0.026699773735903654
2012-06-08,-0.028208027003868017
2012-06-11,-0.0309976959054807
2012-06-12,-0.03229264770047801
2012-06-13,-0.031382897322597594
2012-06-14,-0.02760931713840027
2012-06-15,-0.03782430426860637
2012-06-18,-0.04754171111346774
2012-06-19,-0.059443369882095386
2012-06-20,-0.05662449903608698
2012-06-21,-0.06124184668049505
2012-06-22,-0.06034309942598696
2012-06-25,-0.05863427567690699
2012-06-26,-0.05822218970034059
2012-06-27,-0.06179091983487028
2012-06-28,-0.06605492246118046
2012-06-29,-0.06559698950445535
2012-07-02,-0.07364267362872817
2012-07-03,-0.0754141802777684
2012-07-05,-0.06991047386621355
2012-07-06,-0.07120352251536875
2012-07-09,-0.07355404664522841
2012-07-10,-0.07074340896058992
2012-07-11,-0.07193087182277623
2012-07-12,-0.07097087959513022
2012-07-13,-0.0735983515558611
2012-07-16,-0.06514079541290872
2012-07-17,-0.06708165416941016
2012-07-18,-0.07189493635863371
2012-07-19,-0.07162242953975616
2012-07-20,-0.07244295997190783
2012-07-23,-0.07410032934990755
2012-07-24,-0.07361872317611003
2012-07-25,-0.07224573046577061
2012-07-26,-0.07016708556306248
2012-07-27,-0.07064454894922746
2012-07-30,-0.06467899203092255
2012-07-31,-0.06745803315894763
2012-08-01,-0.06866517392711546
2012-08-02,-0.06991461545774774
2012-08-03,-0.07365657778254983
2012-08-06,-0.0683332667228713
2012-08-07,-0.07760438375549372
2012-08-08,-0.07786901653118068
2012-08-09,-0.08112388132170793
2012-08-10,-0.07021038460806969
2012-08-13,-0.06546444746262002
2012-08-14,-0.0652730132956516
2012-08-16,-0.06671289908252188
2012-08-17,-0.06822314485395638
2012-08-20,-0.06678447008620671
2012-08-21,-0.062307702827423206
2012-08-22,-0.06137186400115092
2012-08-23,-0.05618620136113952
2012-08-24,-0.054089205212349785
2012-08-27,-0.04929183542056864
2012-08-28,-0.05462039275155242
2012-08-29,-0.05483942670499469
2012-08-30,-0.05549949814147426
2012-08-31,-0.07406741929471619
2012-09-04,-0.06722037287960915
2012-09-05,-0.06678819116620446
2012-09-06,-0.06525827136589876
2012-09-07,-0.06380202884201348
2012-09-10,-0.06603359908883179
2012-09-11,-0.077299079990698
2012-09-12,-0.07875189011480808
2012-09-13,-0.07566727417882357
2012-09-14,-0.0775124887100892
2012-09-17,-0.07784167297702846
2012-09-18,-0.07804251299582426
2012-09-19,-0.07664635068312378
2012-09-20,-0.0767140177556425
2012-09-21,-0.0823239620143985
2012-09-24,-0.08063734533158491
2012-09-25,-0.07537794321755203
2012-09-26,-0.08614224482386672
2012-09-27,-0.08747273498045069
2012-09-28,-0.07383140715320309
2012-10-02,-0.07542622967507073
2012-10-04,-0.0803832071555082
2012-10-05,-0.0730473679858219
2012-10-08,-0.07661378664889691
2012-10-09,-0.08910041217325251
2012-10-10,-0.08838820255755775
2012-10-11,-0.08826395220001122
2012-10-12,-0.07495838396112922
2012-10-15,-0.07120293759959952
2012-10-16,-0.07131408612516821
2012-10-17,-0.06901113087016597
2012-10-18,-0.06249839830629788
2012-10-19,-0.05200670356948069
2012-10-22,-0.051301630786266476
2012-10-23,-0.06937905890874015
2012-10-24,-0.0692152346634969
2012-10-25,-0.06888760452046364
2012-10-26,-0.069059937611338
2012-10-31,-0.07107171874207832
2012-11-01,-0.06986249333493012
2012-11-02,-0.06928116682558416
2012-11-05,-0.06909402083987672
2012-11-06,-0.07115391611018498
2012-11-07,-0.06909726907845064
2012-11-08,-0.06597350641359265
2012-11-09,-0.06236119136908494
2012-11-12,-0.06105516772366429
2012-11-13,-0.061366013889866296
2012-11-14,-0.05703952545811437
2012-11-15,-0.05548664312817134
2012-11-16,-0.07138274745117694
2012-11-19,-0.07044314242619662
2012-11-20,-0.07046152872353614
2012-11-21,-0.0701762885632344
2012-11-23,-0.07184872615610853
2012-11-26,-0.06938963028218802
2012-11-27,-0.06410868622526548
2012-11-28,-0.061304112368936806
2012-11-29,-0.056449846766876324
2012-11-30,-0.053246836268603624
2012-12-03,-0.045078233565944606
2012-12-05,-0.049186167114019914
2012-12-06,-0.050679727086252714
2012-12-07,-0.05114795023139272
2012-12-10,-0.05146046728690065
2012-12-11,-0.048925888073972044
2012-12-12,-0.04804071134074416
2012-12-13,-0.045911421840228124
2012-12-14,-0.04602630575935403
2012-12-17,-0.053152012120250336
2012-12-18,-0.051143140008845754
2012-12-20,-0.05115064943393638
2012-12-21,-0.04624098685594441
2012-12-24,-0.046276839879858124
2012-12-26,-0.04555907264066647
2012-12-27,-0.04569440655656654
2012-12-28,-0.045888382832052356
2013-01-02,-0.04663797103714785
2013-01-03,-0.06146274207375869
2013-01-04,-0.054444968874845144
2013-01-07,-0.05524227578980346
2013-01-08,-0.05334399415642205
2013-01-09,-0.053077690436212834
2013-01-10,-0.04965532702781705
2013-01-11,-0.04245867583681233
2013-01-14,-0.03658607295667117
2013-01-15,-0.025990374883429843
2013-01-16,-0.026176372531240808
2013-01-17,-0.026517042601412025
2013-01-18,-0.032616798373998515
2013-01-22,-0.03707140114408321
2013-01-23,-0.043228077126184504
2013-01-24,-0.03967769340078048
2013-01-25,-0.04279752815054846
2013-01-28,-0.044564744861374815
2013-01-29,-0.046456788285182876
2013-01-30,-0.04595867290792915
2013-01-31,-0.046363693943637686
2013-02-01,-0.04692967553050272
2013-02-04,-0.05196548602737866
2013-02-05,-0.05331041368449962
2013-02-06,-0.05960869099076502
2013-02-07,-0.061075968964122214
2013-02-08,-0.060996064190691264
2013-02-12,-0.06446336413749537
2013-02-13,-0.06617251929315418
2013-02-14,-0.06493559059365452
2013-02-15,-0.063417050553882
2013-02-19,-0.06725247601990146
2013-02-20,-0.07043458594152681
2013-02-21,-0.07030559810915153
2013-02-22,-0.07060793912088119
2013-02-25,-0.07419874603270768
2013-02-26,-0.06648568100133244
2013-02-27,-0.06735076857911937
2013-02-28,-0.06919878609615657
2013-03-04,-0.07543609586486866
2013-03-05,-0.07878909871566016
2013-03-06,-0.08100604580083864
2013-03-07,-0.08036255871269313
2013-03-08,-0.07881365618296411
2013-03-11,-0.07710938569681826
2013-03-12,-0.07658459357410487
2013-03-13,-0.07649786718073366
2013-03-14,-0.07602291899048504
2013-03-15,-0.07979261794991309
2013-03-18,-0.07073830186601665
2013-03-19,-0.07311391271594121
2013-03-20,-0.07259830028574353
2013-03-21,-0.06587682514934592
2013-03-22,-0.06782497306875637
2013-03-25,-0.08800329655517387
2013-03-26,-0.08685892518757607
2013-03-27,-0.08908406107310333
2013-03-28,-0.08436299616064621
2013-04-01,-0.0776014200082612
2013-04-02,-0.08068590780410431
2013-04-03,-0.08662141836074601
2013-04-04,-0.08302449062288743
2013-04-05,-0.08787252162434563
2013-04-08,-0.08460846532596822
2013-04-09,-0.08546733614920479
2013-04-10,-0.08630490399884068
2013-04-11,-0.08512060980035455
2013-04-12,-0.08453277943860192
2013-04-15,-0.09788413777788228
2013-04-16,-0.10958958294716457
2013-04-17,-0.11341026553540252
2013-04-18,-0.11415647025302514
2013-04-19,-0.11600586946838036
2013-04-22,-0.1170782243446437
2013-04-23,-0.10771297385724238
2013-04-24,-0.10790171242933257
2013-04-25,-0.1087126198151198
2013-04-26,-0.10807765458381424
2013-04-29,-0.10677884076572558
2013-04-30,-0.09439926447578831
2013-05-02,-0.09111534380588011
2013-05-03,-0.096466429419088
2013-05-06,-0.10033248065244775
2013-05-07,-0.10038430611339536
2013-05-08,-0.09827459877196368
2013-05-09,-0.12422304178265126
2013-05-10,-0.11057994732641625
2013-05-13,-0.11096832424009966
2013-05-14,-0.10283601770938623
2013-05-15,-0.10369989826906763
2013-05-16,-0.1053493560760073
2013-05-20,-0.10522557510004459
2013-05-21,-0.10340029439730497
2013-05-22,-0.10521527889536364
2013-05-23,-0.1060084211888139
2013-05-24,-0.1063368145874641
2013-05-28,-0.10176399903665667
2013-05-29,-0.10357754734505557
2013-05-30,-0.1049776343943882
2013-05-31,-0.10570094675791161
2013-06-03,-0.09343827810946653
2013-06-04,-0.09572921838549162
2013-06-05,-0.09655281052614992
2013-06-07,-0.09180637600357355
2013-06-10,-0.0906666463249704
2013-06-11,-0.08940494419187259
2013-06-12,-0.08839638510506667
2013-06-13,-0.09659016696874761
2013-06-14,-0.0991902603656307
2013-06-17,-0.09857213417899913
2013-06-18,-0.0989357316220956
2013-06-19,-0.08892259720790147
2013-06-20,-0.09024356854409384
2013-06-21,-0.08359753460092684
2013-06-24,-0.08113174627088811
2013-06-25,-0.07929446920344346
2013-06-26,-0.0853579286820639
2013-06-27,-0.08205277750730426
2013-06-28,-0.08446983465139385
2013-07-01,-0.07754883604261514
2013-07-02,-0.07209991758022195
2013-07-03,-0.07197042780050604
2013-07-05,-0.07254820330896547
2013-07-08,-0.06452285999378704
2013-07-09,-0.050870970014019135
2013-07-10,-0.0470344930356691
2013-07-11,-0.03803308701508443
2013-07-12,-0.04005236885977381
2013-07-15,-0.04150547718279274
2013-07-16,-0.039618427000226684
2013-07-17,-0.040695701162534285
2013-07-18,-0.04022765183186084
2013-07-19,-0.040334958879558354
2013-07-22,-0.03132759099555715
2013-07-23,-0.02909803647606634
2013-07-24,-0.03355342377886085
2013-07-25,-0.03142612986870835
2013-07-26,-0.03213926643201161
2013-07-29,-0.03594788380110298
2013-07-30,-0.031166216689770855
2013-07-31,-0.03168548316229888
2013-08-01,-0.020296765448939456
2013-08-02,-0.026263707655394642
2013-08-05,-0.0252294954179393
2013-08-06,-0.02255034593746281
2013-08-07,-0.022636207790333013
2013-08-08,-0.020916917626304966
2013-08-09,-0.022780768717371426
2013-08-12,-0.02417751818428794
2013-08-13,-0.023764254967361724
2013-08-14,-0.02420079312820609
2013-08-16,-0.024139404240556942
2013-08-19,-0.02194590140524543
2013-08-20,-0.020627711783211388
2013-08-21,-0.01711872904833177
2013-08-22,-0.016540326457012023
2013-08-23,-0.013123758417945327
2013-08-26,-0.016848468340325964
2013-08-27,-0.015011047532559654
2013-08-28,-0.013796458157738627
2013-08-29,-0.015374735031060075
2013-08-30,-0.015969871196947646
2013-09-03,-0.02141506078064853
2013-09-04,-0.023010851680875653
2013-09-05,-0.026468544804960352
2013-09-06,-0.028511695894874668
2013-09-09,-0.026586188662284526
2013-09-10,-0.02710509082188063
2013-09-11,-0.02889373669230825
2013-09-12,-0.02921678566462281
2013-09-13,-0.029845633233962394
2013-09-16,-0.028325994607448054
2013-09-17,-0.022410423963098097
2013-09-23,-0.017634278055290598
2013-09-24,-0.017855399623027183
2013-09-25,-0.018194247337593596
2013-09-26,-0.017660232457957052
2013-09-27,-0.01723313249162488
2013-09-30,-0.01687662146262897
2013-10-01,-0.0186957542572999
2013-10-02,-0.014858157209772209
2013-10-04,4.228900384009898e-05
2013-10-07,0.0003092952862790729
2013-10-10,0.0022617886434656924
2013-10-11,0.003311194315209219
2013-10-14,0.005273376561505082
2013-10-15,0.005874881298885835
2013-10-16,0.006255237789416146
2013-10-17,0.005177333714938765
2013-10-18,0.005473914734395206
2013-10-21,0.004293718299993521
2013-10-22,-0.005664307367764315
2013-10-23,-0.00494453313525907
2013-10-24,-0.004571546929349113
2013-10-25,-0.0033976498252156918
2013-10-28,-0.004338688177239388
2013-10-29,-0.0042908530357693335
2013-10-30,-0.0041685462352664135
2013-10-31,-0.00011552783798629985
2013-11-01,-0.010724479197439515
2013-11-04,-0.006529922008495398
2013-11-05,-0.0024956712357275855
2013-11-06,-0.002276576954796674
2013-11-07,-0.0028210925530926787
2013-11-08,-0.0023946470895712907
2013-11-11,-0.001735563405141043
2013-11-12,0.0013735502335329606
2013-11-13,0.001157932416282866
2013-11-14,0.001019944788616735
2013-11-15,0.001777746199952062
2013-11-18,0.0022109464798679
2013-11-19,-0.0005167756089888832
2013-11-20,-0.00033511480372676837
2013-11-21,-0.0014830707185724155
2013-11-22,-0.003068161690649276
2013-11-25,-0.0034182547203681175
2013-11-26,-0.0030443994502814334
2013-11-27,-0.0032855287011483558
2013-11-29,-0.0031498187879757003
2013-12-02,-0.0036312575745282515
2013-12-03,-0.003990254124887213
2013-12-04,-0.0036650069621984595
2013-12-05,-0.0051356018281846156
2013-12-06,-0.005154639071123776
2013-12-09,-0.004380491890853128
2013-12-10,-0.004544043524621377
2013-12-11,-0.003674721955289608
2013-12-12,-0.0034511082575469014
2013-12-13,-0.003567754058233389
2013-12-16,-0.0016202740726876997
2013-12-17,4.0865755869843254e-05
2013-12-18,-0.004403059103642327
2013-12-19,-0.0035752199390167503
2013-12-20,-0.004205292883732951
2013-12-23,-0.004993406929973171
2013-12-24,-0.013225906228026262
2013-12-26,-0.01005742544926849
2013-12-27,-0.009252264295946378
2013-12-30,-0.007439247241419847
2014-01-02,-0.009776423520229767
2014-01-03,-0.011935028640141277
2014-01-06,-0.01308157017033481
2014-01-07,-0.010778915107428308
2014-01-08,-0.010055785179065054
2014-01-09,-0.011125046715503727
2014-01-10,-0.0037603372774395838
2014-01-13,-0.0034667265228602983
2014-01-14,-0.004520026366927323
2014-01-15,-0.004725223939177581
2014-01-16,-0.00535006521027458
2014-01-17,-0.0056792354804493335
2014-01-21,-0.009404306692959203
2014-01-22,-0.0076049645840556915
2014-01-23,-0.008896189972158719
2014-01-24,-0.008683162793701165
2014-01-27,-0.016493829228296893
2014-01-28,-0.01941927115834884
2014-01-29,-0.01906748782979698
2014-02-03,-0.021270146693843688
2014-02-04,-0.021456326895303916
2014-02-05,-0.024979483708709036
2014-02-06,-0.03560541026728137
2014-02-07,-0.03566387015046075
2014-02-10,-0.03539932527676421
2014-02-11,-0.03474666708083882
2014-02-12,-0.02972894400636405
2014-02-13,-0.025410634618456298
2014-02-14,-0.026205043082257788
2014-02-18,-0.02585813818094274
2014-02-19,-0.025133288715918953
2014-02-20,-0.02073359440172332
2014-02-21,-0.023843288922657524
2014-02-24,-0.023708700672452763
2014-02-25,-0.023617696583436185
2014-02-26,-0.014553049885832513
2014-02-27,-0.011856908098184403
2014-02-28,-0.013090319458912989
2014-03-03,-0.015108750566606785
2014-03-04,-0.01498615373951348
2014-03-05,-0.0141473638134616
2014-03-06,-0.014086328103247454
2014-03-07,-0.011410854594632354
2014-03-10,-0.011126280516946451
2014-03-11,-0.007258000182829282
2014-03-12,-0.0041967731011172855
2014-03-13,-0.0042298840070638345
2014-03-14,-0.004593979275631952
2014-03-17,0.0014213132816006618
2014-03-18,-0.005240369727404955
2014-03-19,-0.0028403062179998178
2014-03-20,3.4432872118760115e-05
2014-03-21,0.006706820551900072
2014-03-24,0.010809939625748007
2014-03-25,0.012992585830113064
2014-03-26,0.012023852945747128
2014-03-27,0.009262133953169126
2014-03-28,0.006733229154928078
2014-03-31,0.006526010906944253
2014-04-01,0.006013550743427179
2014-04-02,0.006086971264011234
2014-04-03,0.010349306521330523
2014-04-04,-0.0003109231823629868
2014-04-07,0.005914715587290338
2014-04-08,0.00368809626763971
2014-04-09,0.006566279446215928
2014-04-10,0.00806789111436559
2014-04-11,0.020155151581965992
2014-04-14,0.020009534129179454
2014-04-15,0.021889882548376316
2014-04-16,0.022965059727607397
2014-04-17,0.01588058881945528
2014-04-21,0.016653651046145086
2014-04-22,0.02596815303454133
2014-04-23,0.025887052970619866
2014-04-24,0.027587396781070014
2014-04-25,0.023078960602246953
2014-04-28,0.0259261742093743
2014-04-29,0.02545612875439501
2014-04-30,0.025838011003469198
2014-05-02,0.026443441400125747
2014-05-07,0.033212495253124835
2014-05-08,0.04669849633564464
2014-05-09,0.05411438760749614
2014-05-12,0.055274937575249435
2014-05-13,0.060235596438133344
2014-05-14,0.06022063116152878
2014-05-15,0.049926844121827366
2014-05-16,0.04998265403408566
2014-05-19,0.04998392689621701
2014-05-20,0.049759725025753
2014-05-21,0.04945555440040348
2014-05-22,0.04669741013944602
2014-05-23,0.04902824659076502
2014-05-27,0.04938721675949614
2014-05-28,0.06014022604218457
2014-05-29,0.061694321938325386
2014-05-30,0.0597112721322229
2014-06-02,0.11072502427426753
2014-06-03,0.09358165643944528
2014-06-05,0.09428811111696707
2014-06-09,0.07769002190798348
2014-06-10,0.07846587895019493
2014-06-11,0.07895223808335114
2014-06-12,0.08101691443799498
2014-06-13,0.08000800320490792
2014-06-16,0.08434128362877483
2014-06-17,0.0875640108840442
2014-06-18,0.09004011102042977
2014-06-19,0.08075392756851099
2014-06-20,0.08641711897596296
2014-06-23,0.09164885860530761
2014-06-24,0.09370961339162176
2014-06-25,0.07145064066178154
2014-06-26,0.06968158420446555
2014-06-27,0.07195760312676237
2014-06-30,0.0680228346716851
2014-07-01,0.06755197277660178
2014-07-02,0.06832548484817347
2014-07-03,0.06745052007250173
2014-07-07,0.09130539510487516
2014-07-08,0.09087263902265855
2014-07-09,0.0901388123924938
2014-07-10,0.09028472902604773
2014-07-11,0.0791143038020749
2014-07-14,0.08238132082204708
2014-07-15,0.0679732678882878
2014-07-16,0.06851037821851563
2014-07-17,0.06677596138009423
2014-07-18,0.0730409127874281
2014-07-21,0.07329655752012043
2014-07-22,0.07669148341212956
