Date,rolling_correlation
2020-08-05,-0.22978985431804277
2020-08-06,-0.23275916486881354
2020-08-07,-0.2324281975456458
2020-08-10,-0.22695298320079269
2020-08-11,-0.22090886153080436
2020-08-12,-0.2153413251147724
2020-08-13,-0.2163545535451572
2020-08-14,-0.21680827956792292
2020-08-18,-0.21376809200815552
2020-08-19,-0.21439281799789645
2020-08-20,-0.20777866581469157
2020-08-21,-0.20498259217819323
2020-08-24,-0.2004889560617338
2020-08-25,-0.20109563929086324
2020-08-26,-0.20241178501406787
2020-08-27,-0.2010852596480936
2020-08-28,-0.20204032597193042
2020-08-31,-0.1979420952578043
2020-09-01,-0.19246921391070004
2020-09-02,-0.1926209452887642
2020-09-03,-0.19059287857216042
2020-09-04,-0.19129319408261078
2020-09-07,-0.18994890500281575
2020-09-08,-0.18980455037509306
2020-09-09,-0.19045235064324326
2020-09-10,-0.19087222615318392
2020-09-11,-0.1894274664926011
2020-09-14,-0.18945433117421237
2020-09-15,-0.18983455467124125
2020-09-16,-0.1894438793400924
2020-09-17,-0.18487540496556984
2020-09-18,-0.183891379600716
2020-09-21,-0.18179820260749097
2020-09-22,-0.1813842595275421
2020-09-23,-0.18213593647310983
2020-09-24,-0.1892132620805117
2020-09-25,-0.18930399916721374
2020-09-28,-0.18650085963033416
2020-09-29,-0.18777243024850332
2020-10-05,-0.18816886142441197
2020-10-06,-0.18802116734208477
2020-10-07,-0.18567122317817528
2020-10-08,-0.18514192381903627
2020-10-12,-0.18315987462626931
2020-10-13,-0.18355304809646458
2020-10-14,-0.1848225227795693
2020-10-15,-0.18651791747410928
2020-10-16,-0.18538216062898014
2020-10-19,-0.18397568951231694
2020-10-20,-0.1825560070722773
2020-10-21,-0.1826729574025355
2020-10-22,-0.1818934664455503
2020-10-23,-0.18157298954921425
2020-10-26,-0.18228437849384083
2020-10-27,-0.18311441656269015
2020-10-28,-0.1815372516627697
2020-10-29,-0.1831186345682444
2020-10-30,-0.1774292529961
2020-11-02,-0.17371974267007048
2020-11-03,-0.17540588994315767
2020-11-04,-0.17599036399134751
2020-11-05,-0.17605656954168233
2020-11-06,-0.17565030029424264
2020-11-09,-0.17774141525838447
2020-11-10,-0.175919555411946
2020-11-11,-0.1766000594002176
2020-11-12,-0.1759212278116324
2020-11-13,-0.1749107153711068
2020-11-16,-0.17937633182348597
2020-11-17,-0.17921472995695495
2020-11-18,-0.18107947469972746
2020-11-19,-0.18074228155485278
2020-11-20,-0.1811280679451981
2020-11-23,-0.18019198452728402
2020-11-24,-0.1808061980770886
2020-11-25,-0.17932616038056762
2020-11-26,-0.18066957995103441
2020-11-27,-0.17942226177299186
2020-11-30,-0.17932778965974253
2020-12-01,-0.17796467609386693
2020-12-02,-0.17977225071556516
2020-12-03,-0.18098451327604426
2020-12-04,-0.1833121135122133
2020-12-07,-0.18301410426826248
2020-12-08,-0.1831725056451045
2020-12-09,-0.18117405932044164
2020-12-10,-0.18038244120455058
2020-12-11,-0.17986214110336463
2020-12-14,-0.18016739700575773
2020-12-15,-0.1801698556210545
2020-12-16,-0.18102699972497163
2020-12-17,-0.18120567028566037
2020-12-18,-0.18106715969009426
2020-12-21,-0.17404766857323756
2020-12-22,-0.17560972286601964
2020-12-23,-0.17126098860936448
2020-12-24,-0.1731837050801629
2020-12-28,-0.1727697318731689
2020-12-29,-0.1729033102570656
2020-12-30,-0.17410104488777373
2021-01-04,-0.1793258004602008
2021-01-05,-0.17771983636916602
2021-01-06,-0.17779435627247492
2021-01-07,-0.17679254111803766
